date,number,state
2023-06-04,988,GA
2023-06-05,188,GA
2023-06-05,854,GA
2023-06-05,379,GA
2023-06-06,051,GA
2023-06-06,599,GA
2023-06-06,973,GA
2023-06-07,126,GA
2023-06-07,218,GA
2023-06-07,430,GA
2023-06-08,847,GA
2023-06-08,984,GA
2023-06-08,670,GA
2023-06-09,720,GA
2023-06-09,695,GA
2023-06-09,235,GA
2023-06-10,602,GA
2023-06-10,497,GA
2023-06-10,139,GA
2023-06-11,144,GA
2023-06-11,620,GA
2023-06-11,220,GA
2023-06-12,666,GA
2023-06-12,602,GA
2023-06-12,803,GA
2023-06-13,965,GA
2023-06-13,098,GA
2023-06-13,007,GA
2023-06-14,359,GA
2023-06-14,540,GA
2023-06-14,587,GA
2023-06-15,209,GA
2023-06-15,897,GA
2023-06-15,510,GA
2023-06-16,499,GA
2023-06-16,428,GA
2023-06-16,443,GA
2023-06-17,637,GA
2023-06-17,615,GA
2023-06-17,529,GA
2023-06-18,425,GA
2023-06-18,309,GA
2023-06-18,168,GA
2023-06-19,179,GA
2023-06-19,862,GA
2023-06-19,291,GA
2023-06-20,325,GA
2023-06-20,295,GA
2023-06-20,371,GA
2023-06-21,512,GA
2023-06-21,045,GA
2023-06-21,209,GA
2023-06-22,331,GA
2023-06-22,987,GA
2023-06-22,016,GA
2023-06-23,022,GA
2023-06-23,251,GA
2023-06-23,880,GA
2023-06-24,717,GA
2023-06-24,156,GA
2023-06-24,667,GA
2023-06-25,452,GA
2023-06-25,305,GA
2023-06-25,373,GA
2023-06-26,106,GA
2023-06-26,112,GA
2023-06-26,543,GA
2023-06-27,200,GA
2023-06-27,347,GA
2023-06-27,265,GA
2023-06-28,955,GA
2023-06-28,163,GA
2023-06-28,524,GA
2023-06-29,276,GA
2023-06-29,258,GA
2023-06-29,673,GA
2023-06-30,559,GA
2023-06-30,086,GA
2023-06-30,778,GA
2023-07-01,657,GA
2023-07-01,787,GA
2023-07-01,664,GA
2023-07-02,072,GA
2023-07-02,226,GA
2023-07-02,560,GA
2023-07-03,223,GA
2023-07-03,923,GA
2023-07-03,986,GA
2023-07-04,005,GA
2023-07-04,962,GA
2023-07-04,038,GA
2023-07-05,257,GA
2023-07-05,942,GA
2023-07-05,593,GA
2023-07-06,230,GA
2023-07-06,589,GA
2023-07-06,141,GA
2023-07-07,323,GA
2023-07-07,462,GA
2023-07-07,748,GA
2023-07-08,234,GA
2023-07-08,079,GA
2023-07-08,812,GA
2023-07-09,673,GA
2023-07-09,141,GA
2023-07-09,045,GA
2023-07-10,491,GA
2023-07-10,560,GA
2023-07-10,029,GA
2023-07-11,058,GA
2023-07-11,167,GA
2023-07-11,699,GA
2023-07-12,773,GA
2023-07-12,379,GA
2023-07-12,118,GA
2023-07-13,406,GA
2023-07-13,585,GA
2023-07-13,063,GA
2023-07-14,433,GA
2023-07-14,683,GA
2023-07-14,385,GA
2023-07-15,077,GA
2023-07-15,593,GA
2023-07-15,356,GA
2023-07-16,488,GA
2023-07-16,407,GA
2023-07-16,043,GA
2023-07-17,976,GA
2023-07-17,932,GA
2023-07-17,235,GA
2023-07-18,428,GA
2023-07-18,358,GA
2023-07-18,455,GA
2023-07-19,689,GA
2023-07-19,453,GA
2023-07-19,667,GA
2023-07-20,677,GA
2023-07-20,878,GA
2023-07-20,428,GA
2023-07-21,935,GA
2023-07-21,939,GA
2023-07-21,429,GA
2023-07-22,962,GA
2023-07-22,986,GA
2023-07-22,061,GA
2023-07-23,942,GA
2023-07-23,992,GA
2023-07-23,344,GA
2023-07-24,880,GA
2023-07-24,292,GA
2023-07-24,018,GA
2023-07-25,174,GA
2023-07-25,120,GA
2023-07-25,432,GA
2023-07-26,209,GA
2023-07-26,090,GA
2023-07-26,849,GA
2023-07-27,356,GA
2023-07-27,465,GA
2023-07-27,604,GA
2023-07-28,857,GA
2023-07-28,141,GA
2023-07-28,159,GA
2023-07-29,223,GA
2023-07-29,082,GA
2023-07-29,057,GA
2023-07-30,753,GA
2023-07-30,892,GA
2023-07-30,338,GA
2023-07-31,844,GA
2023-07-31,300,GA
2023-07-31,049,GA
2023-08-01,628,GA
2023-08-01,020,GA
2023-08-01,562,GA
2023-08-02,944,GA
2023-08-02,106,GA
2023-08-02,292,GA
2023-08-03,908,GA
2023-08-03,875,GA
2023-08-03,397,GA
2023-08-04,952,GA
2023-08-04,250,GA
2023-08-04,956,GA
2023-08-05,671,GA
2023-08-05,752,GA
2023-08-05,050,GA
2023-08-06,959,GA
2023-08-06,886,GA
2023-08-06,388,GA
2023-08-07,009,GA
2023-08-07,925,GA
2023-08-07,720,GA
2023-08-08,534,GA
2023-08-08,570,GA
2023-08-08,271,GA
2023-08-09,513,GA
2023-08-09,773,GA
2023-08-09,455,GA
2023-08-10,668,GA
2023-08-10,404,GA
2023-08-10,419,GA
2023-08-11,952,GA
2023-08-11,128,GA
2023-08-11,142,GA
2023-08-12,372,GA
2023-08-12,595,GA
2023-08-12,870,GA
2023-08-13,769,GA
2023-08-13,730,GA
2023-08-13,043,GA
2023-08-14,301,GA
2023-08-14,022,GA
2023-08-14,505,GA
2023-08-15,085,GA
2023-08-15,436,GA
2023-08-15,646,GA
2023-08-16,513,GA
2023-08-16,313,GA
2023-08-16,728,GA
2023-08-17,614,GA
2023-08-17,160,GA
2023-08-17,848,GA
2023-08-18,569,GA
2023-08-18,883,GA
2023-08-18,646,GA
2023-08-19,543,GA
2023-08-19,033,GA
2023-08-19,817,GA
2023-08-20,037,GA
2023-08-20,106,GA
2023-08-20,270,GA
2023-08-21,604,GA
2023-08-21,142,GA
2023-08-21,152,GA
2023-08-22,386,GA
2023-08-22,858,GA
2023-08-22,858,GA
2023-08-23,309,GA
2023-08-23,898,GA
2023-08-23,931,GA
2023-08-24,907,GA
2023-08-24,875,GA
2023-08-24,392,GA
2023-08-25,443,GA
2023-08-25,654,GA
2023-08-25,669,GA
2023-08-26,022,GA
2023-08-26,079,GA
2023-08-26,014,GA
2023-08-27,045,GA
2023-08-27,712,GA
2023-08-27,837,GA
2023-08-28,758,GA
2023-08-28,489,GA
2023-08-28,123,GA
2023-08-29,424,GA
2023-08-29,449,GA
2023-08-29,578,GA
2023-08-30,104,GA
2023-08-30,833,GA
2023-08-30,659,GA
2023-08-31,763,GA
2023-08-31,660,GA
2023-08-31,166,GA
2023-09-01,479,GA
2023-09-01,173,GA
2023-09-01,599,GA
2023-09-02,867,GA
2023-09-02,044,GA
2023-09-02,973,GA
2023-09-03,596,GA
2023-09-03,359,GA
2023-09-03,795,GA
2023-09-04,213,GA
2023-09-04,282,GA
2023-09-04,469,GA
2023-09-05,174,GA
2023-09-05,120,GA
2023-09-05,335,GA
2023-09-06,978,GA
2023-09-06,150,GA
2023-09-06,867,GA
2023-09-07,702,GA
2023-09-07,056,GA
2023-09-07,252,GA
2023-09-08,344,GA
2023-09-08,326,GA
2023-09-08,120,GA
2023-09-09,462,GA
2023-09-09,922,GA
2023-09-09,715,GA
2023-09-10,138,GA
2023-09-10,304,GA
2023-09-10,178,GA
2023-09-11,714,GA
2023-09-11,029,GA
2023-09-11,609,GA
2023-09-12,414,GA
2023-09-12,268,GA
2023-09-12,330,GA
2023-09-13,191,GA
2023-09-13,159,GA
2023-09-13,332,GA
2023-09-14,777,GA
2023-09-14,190,GA
2023-09-14,571,GA
2023-09-15,400,GA
2023-09-15,118,GA
2023-09-15,650,GA
2023-09-16,047,GA
2023-09-16,732,GA
2023-09-16,903,GA
2023-09-17,658,GA
2023-09-17,870,GA
2023-09-17,711,GA
2023-09-18,508,GA
2023-09-18,792,GA
2023-09-18,566,GA
2023-09-19,347,GA
2023-09-19,921,GA
2023-09-19,026,GA
2023-09-20,297,GA
2023-09-20,398,GA
2023-09-20,793,GA
2023-09-21,936,GA
2023-09-21,410,GA
2023-09-21,091,GA
2023-09-22,784,GA
2023-09-22,808,GA
2023-09-22,449,GA
2023-09-23,127,GA
2023-09-23,437,GA
2023-09-23,803,GA
2023-09-24,262,GA
2023-09-24,244,GA
2023-09-24,696,GA
2023-09-25,732,GA
2023-09-25,923,GA
2023-09-25,916,GA
2023-09-26,504,GA
2023-09-26,337,GA
2023-09-26,129,GA
2023-09-27,735,GA
2023-09-27,534,GA
2023-09-27,039,GA
2023-09-28,427,GA
2023-09-28,349,GA
2023-09-28,963,GA
2023-09-29,151,GA
2023-09-29,896,GA
2023-09-29,774,GA
2023-09-30,505,GA
2023-09-30,911,GA
2023-09-30,711,GA
2023-10-01,389,GA
2023-10-01,646,GA
2023-10-01,510,GA
2023-10-02,158,GA
2023-10-02,376,GA
2023-10-02,398,GA
2023-10-03,802,GA
2023-10-03,454,GA
2023-10-03,934,GA
2023-10-04,820,GA
2023-10-04,302,GA
2023-10-04,118,GA
2023-10-05,227,GA
2023-10-05,820,GA
2023-10-05,100,GA
2023-10-06,425,GA
2023-10-06,452,GA
2023-10-06,331,GA
2023-10-07,485,GA
2023-10-07,389,GA
2023-10-07,349,GA
2023-10-08,176,GA
2023-10-08,821,GA
2023-10-08,790,GA
2023-10-09,772,GA
2023-10-09,744,GA
2023-10-09,317,GA
2023-10-10,582,GA
2023-10-10,830,GA
2023-10-10,486,GA
2023-10-11,880,GA
2023-10-11,426,GA
2023-10-11,386,GA
2023-10-12,993,GA
2023-10-12,829,GA
2023-10-12,217,GA
2023-10-13,757,GA
2023-10-13,722,GA
2023-10-13,958,GA
2023-10-14,387,GA
2023-10-14,677,GA
2023-10-14,555,GA
2023-10-15,720,GA
2023-10-15,935,GA
2023-10-15,632,GA
2023-10-16,411,GA
2023-10-16,085,GA
2023-10-16,765,GA
2023-10-17,196,GA
2023-10-17,636,GA
2023-10-17,783,GA
2023-10-18,316,GA
2023-10-18,315,GA
2023-10-18,869,GA
2023-10-19,795,GA
2023-10-19,835,GA
2023-10-19,973,GA
2023-10-20,383,GA
2023-10-20,934,GA
2023-10-20,116,GA
2023-10-21,916,GA
2023-10-21,097,GA
2023-10-21,791,GA
2023-10-22,874,GA
2023-10-22,681,GA
2023-10-22,999,GA
2023-10-23,536,GA
2023-10-23,293,GA
2023-10-23,769,GA
2023-10-24,451,GA
2023-10-24,287,GA
2023-10-24,860,GA
2023-10-25,886,GA
2023-10-25,042,GA
2023-10-25,536,GA
2023-10-26,214,GA
2023-10-26,537,GA
2023-10-26,820,GA
2023-10-27,024,GA
2023-10-27,287,GA
2023-10-27,398,GA
2023-10-28,499,GA
2023-10-28,670,GA
2023-10-28,348,GA
2023-10-29,500,GA
2023-10-29,359,GA
2023-10-29,026,GA
2023-10-30,984,GA
2023-10-30,132,GA
2023-10-30,237,GA
2023-10-31,527,GA
2023-10-31,866,GA
2023-10-31,571,GA
2023-11-01,458,GA
2023-11-01,684,GA
2023-11-01,641,GA
2023-11-02,318,GA
2023-11-02,429,GA
2023-11-02,184,GA
2023-11-03,875,GA
2023-11-03,484,GA
2023-11-03,386,GA
2023-11-04,922,GA
2023-11-04,099,GA
2023-11-04,084,GA
2023-11-05,948,GA
2023-11-05,988,GA
2023-11-05,068,GA
2023-11-06,518,GA
2023-11-06,489,GA
2023-11-06,958,GA
2023-11-07,451,GA
2023-11-07,656,GA
2023-11-07,490,GA
2023-11-08,715,GA
2023-11-08,113,GA
2023-11-08,079,GA
2023-11-09,400,GA
2023-11-09,843,GA
2023-11-09,823,GA
2023-11-10,972,GA
2023-11-10,632,GA
2023-11-10,371,GA
2023-11-11,382,GA
2023-11-11,613,GA
2023-11-11,319,GA
2023-11-12,690,GA
2023-11-12,134,GA
2023-11-12,643,GA
2023-11-13,099,GA
2023-11-13,124,GA
2023-11-13,016,GA
2023-11-14,642,GA
2023-11-14,694,GA
2023-11-14,831,GA
2023-11-15,358,GA
2023-11-15,315,GA
2023-11-15,035,GA
2023-11-16,092,GA
2023-11-16,944,GA
2023-11-16,485,GA
2023-11-17,257,GA
2023-11-17,541,GA
2023-11-17,065,GA
2023-11-18,533,GA
2023-11-18,846,GA
2023-11-18,440,GA
2023-11-19,071,GA
2023-11-19,608,GA
2023-11-19,821,GA
2023-11-20,700,GA
2023-11-20,903,GA
2023-11-20,833,GA
2023-11-21,645,GA
2023-11-21,914,GA
2023-11-21,305,GA
2023-11-22,183,GA
2023-11-22,172,GA
2023-11-22,590,GA
2023-11-23,490,GA
2023-11-23,361,GA
2023-11-23,349,GA
2023-11-24,405,GA
2023-11-24,459,GA
2023-11-24,247,GA
2023-11-25,960,GA
2023-11-25,733,GA
2023-11-25,583,GA
2023-11-26,003,GA
2023-11-26,396,GA
2023-11-26,917,GA
2023-11-27,133,GA
2023-11-27,225,GA
2023-11-27,071,GA
2023-11-28,181,GA
2023-11-28,992,GA
2023-11-28,560,GA
2023-11-29,054,GA
2023-11-29,590,GA
2023-11-29,297,GA
2023-11-30,947,GA
2023-11-30,926,GA
2023-11-30,931,GA
2023-12-01,648,GA
2023-12-01,695,GA
2023-12-01,835,GA
2023-12-02,641,GA
2023-12-02,196,GA
2023-12-02,623,GA
2023-12-03,975,GA
2023-12-03,140,GA
2023-12-03,321,GA
2023-12-04,768,GA
2023-12-04,279,GA
2023-12-04,631,GA
2023-12-05,283,GA
2023-12-05,535,GA
2023-12-05,070,GA
2023-12-06,937,GA
2023-12-06,720,GA
2023-12-06,381,GA
2023-12-07,346,GA
2023-12-07,055,GA
2023-12-07,208,GA
2023-12-08,518,GA
2023-12-08,998,GA
2023-12-08,644,GA
2023-12-09,526,GA
2023-12-09,747,GA
2023-12-09,027,GA
2023-12-10,950,GA
2023-12-10,823,GA
2023-12-10,035,GA
2023-12-11,923,GA
2023-12-11,219,GA
2023-12-11,849,GA
2023-12-12,637,GA
2023-12-12,959,GA
2023-12-12,068,GA
2023-12-13,138,GA
2023-12-13,367,GA
2023-12-13,687,GA
2023-12-14,746,GA
2023-12-14,939,GA
2023-12-14,358,GA
2023-12-15,913,GA
2023-12-15,686,GA
2023-12-15,650,GA
2023-12-16,621,GA
2023-12-16,508,GA
2023-12-16,806,GA
2023-12-17,283,GA
2023-12-17,902,GA
2023-12-17,667,GA
2023-12-18,082,GA
2023-12-18,987,GA
2023-12-18,149,GA
2023-12-19,232,GA
2023-12-19,426,GA
2023-12-19,578,GA
2023-12-20,167,GA
2023-12-20,735,GA
2023-12-20,984,GA
2023-12-21,311,GA
2023-12-21,089,GA
2023-12-21,173,GA
2023-12-22,454,GA
2023-12-22,142,GA
2023-12-22,482,GA
2023-12-23,788,GA
2023-12-23,154,GA
2023-12-23,242,GA
2023-12-24,404,GA
2023-12-24,574,GA
2023-12-24,975,GA
2023-12-25,661,GA
2023-12-25,425,GA
2023-12-25,403,GA
2023-12-26,450,GA
2023-12-26,094,GA
2023-12-26,019,GA
2023-12-27,509,GA
2023-12-27,771,GA
2023-12-27,558,GA
2023-12-28,032,GA
2023-12-28,095,GA
2023-12-28,246,GA
2023-12-29,832,GA
2023-12-29,653,GA
2023-12-29,648,GA
2023-12-30,571,GA
2023-12-30,823,GA
2023-12-30,217,GA
2023-12-31,098,GA
2023-12-31,990,GA
2023-12-31,158,GA
2024-01-01,688,GA
2024-01-01,990,GA
2024-01-01,343,GA
2024-01-02,216,GA
2024-01-02,374,GA
2024-01-02,867,GA
2024-01-03,481,GA
2024-01-03,647,GA
2024-01-03,824,GA
2024-01-04,824,GA
2024-01-04,049,GA
2024-01-04,738,GA
2024-01-05,908,GA
2024-01-05,341,GA
2024-01-05,848,GA
2024-01-06,714,GA
2024-01-06,455,GA
2024-01-06,235,GA
2024-01-07,095,GA
2024-01-07,453,GA
2024-01-07,682,GA
2024-01-08,090,GA
2024-01-08,465,GA
2024-01-08,274,GA
2024-01-09,676,GA
2024-01-09,622,GA
2024-01-09,775,GA
2024-01-10,283,GA
2024-01-10,664,GA
2024-01-10,287,GA
2024-01-11,369,GA
2024-01-11,512,GA
2024-01-11,602,GA
2024-01-12,126,GA
2024-01-12,952,GA
2024-01-12,627,GA
2024-01-13,628,GA
2024-01-13,107,GA
2024-01-13,405,GA
2024-01-14,594,GA
2024-01-14,120,GA
2024-01-14,445,GA
2024-01-15,636,GA
2024-01-15,806,GA
2024-01-15,807,GA
2024-01-16,471,GA
2024-01-16,923,GA
2024-01-16,718,GA
2024-01-17,392,GA
2024-01-17,985,GA
2024-01-17,410,GA
2024-01-18,818,GA
2024-01-18,435,GA
2024-01-18,064,GA
2024-01-19,638,GA
2024-01-19,509,GA
2024-01-19,808,GA
2024-01-20,946,GA
2024-01-20,390,GA
2024-01-20,860,GA
2024-01-21,662,GA
2024-01-21,313,GA
2024-01-21,153,GA
2024-01-22,098,GA
2024-01-22,363,GA
2024-01-22,780,GA
2024-01-23,214,GA
2024-01-23,771,GA
2024-01-23,104,GA
2024-01-24,790,GA
2024-01-24,252,GA
2024-01-24,117,GA
2024-01-25,413,GA
2024-01-25,466,GA
2024-01-25,911,GA
2024-01-26,968,GA
2024-01-26,124,GA
2024-01-26,841,GA
2024-01-27,656,GA
2024-01-27,399,GA
2024-01-27,074,GA
2024-01-28,079,GA
2024-01-28,126,GA
2024-01-28,634,GA
2024-01-29,716,GA
2024-01-29,297,GA
2024-01-29,582,GA
2024-01-30,489,GA
2024-01-30,851,GA
2024-01-30,216,GA
2024-01-31,513,GA
2024-01-31,418,GA
2024-01-31,891,GA
2024-02-01,216,GA
2024-02-01,724,GA
2024-02-01,427,GA
2024-02-02,010,GA
2024-02-02,306,GA
2024-02-02,902,GA
2024-02-03,157,GA
2024-02-03,250,GA
2024-02-03,254,GA
2024-02-04,017,GA
2024-02-04,645,GA
2024-02-04,567,GA
2024-02-05,023,GA
2024-02-05,602,GA
2024-02-05,679,GA
2024-02-06,270,GA
2024-02-06,431,GA
2024-02-06,689,GA
2024-02-07,997,GA
2024-02-07,991,GA
2024-02-07,372,GA
2024-02-08,476,GA
2024-02-08,076,GA
2024-02-08,488,GA
2024-02-09,218,GA
2024-02-09,427,GA
2024-02-09,497,GA
2024-02-10,361,GA
2024-02-10,645,GA
2024-02-10,059,GA
2024-02-11,725,GA
2024-02-11,383,GA
2024-02-11,775,GA
2024-02-12,118,GA
2024-02-12,750,GA
2024-02-12,181,GA
2024-02-13,860,GA
2024-02-13,557,GA
2024-02-13,123,GA
2024-02-14,415,GA
2024-02-14,635,GA
2024-02-14,084,GA
2024-02-15,166,GA
2024-02-15,351,GA
2024-02-15,634,GA
2024-02-16,413,GA
2024-02-16,833,GA
2024-02-16,271,GA
2024-02-17,090,GA
2024-02-17,570,GA
2024-02-17,282,GA
2024-02-18,902,GA
2024-02-18,907,GA
2024-02-18,881,GA
2024-02-19,908,GA
2024-02-19,902,GA
2024-02-19,691,GA
2024-02-20,434,GA
2024-02-20,357,GA
2024-02-20,260,GA
2024-02-21,455,GA
2024-02-21,699,GA
2024-02-21,323,GA
2024-02-22,893,GA
2024-02-22,636,GA
2024-02-22,803,GA
2024-02-23,198,GA
2024-02-23,656,GA
2024-02-23,760,GA
2024-02-24,945,GA
2024-02-24,539,GA
2024-02-24,879,GA
2024-02-25,929,GA
2024-02-25,347,GA
2024-02-25,579,GA
2024-02-26,573,GA
2024-02-26,251,GA
2024-02-26,967,GA
2024-02-27,339,GA
2024-02-27,981,GA
2024-02-27,243,GA
2024-02-28,856,GA
2024-02-28,337,GA
2024-02-28,061,GA
2024-02-29,579,GA
2024-02-29,606,GA
2024-02-29,815,GA
2024-03-01,935,GA
2024-03-01,683,GA
2024-03-01,428,GA
2024-03-02,359,GA
2024-03-02,371,GA
2024-03-02,439,GA
2024-03-03,431,GA
2024-03-03,751,GA
2024-03-03,870,GA
2024-03-04,102,GA
2024-03-04,239,GA
2024-03-04,370,GA
2024-03-05,158,GA
2024-03-05,903,GA
2024-03-05,259,GA
2024-03-06,785,GA
2024-03-06,262,GA
2024-03-06,954,GA
2024-03-07,295,GA
2024-03-07,330,GA
2024-03-07,226,GA
2024-03-08,240,GA
2024-03-08,370,GA
2024-03-08,231,GA
2024-03-09,690,GA
2024-03-09,140,GA
2024-03-09,832,GA
2024-03-10,482,GA
2024-03-10,343,GA
2024-03-10,960,GA
2024-03-11,726,GA
2024-03-11,016,GA
2024-03-11,888,GA
2024-03-12,713,GA
2024-03-12,013,GA
2024-03-12,514,GA
2024-03-13,258,GA
2024-03-13,464,GA
2024-03-13,473,GA
2024-03-14,874,GA
2024-03-14,514,GA
2024-03-14,718,GA
2024-03-15,491,GA
2024-03-15,104,GA
2024-03-15,299,GA
2024-03-16,536,GA
2024-03-16,719,GA
2024-03-16,334,GA
2024-03-17,415,GA
2024-03-17,076,GA
2024-03-17,697,GA
2024-03-18,136,GA
2024-03-18,077,GA
2024-03-18,437,GA
2024-03-19,533,GA
2024-03-19,108,GA
2024-03-19,968,GA
2024-03-20,144,GA
2024-03-20,031,GA
2024-03-20,913,GA
2024-03-21,291,GA
2024-03-21,968,GA
2024-03-21,103,GA
2024-03-22,325,GA
2024-03-22,014,GA
2024-03-22,494,GA
2024-03-23,341,GA
2024-03-23,209,GA
2024-03-23,594,GA
2024-03-24,177,GA
2024-03-24,062,GA
2024-03-24,499,GA
2024-03-25,013,GA
2024-03-25,664,GA
2024-03-25,915,GA
2024-03-26,188,GA
2024-03-26,354,GA
2024-03-26,098,GA
2024-03-27,066,GA
2024-03-27,921,GA
2024-03-27,542,GA
2024-03-28,374,GA
2024-03-28,793,GA
2024-03-28,699,GA
2024-03-29,775,GA
2024-03-29,606,GA
2024-03-29,283,GA
2024-03-30,276,GA
2024-03-30,733,GA
2024-03-30,349,GA
2024-03-31,712,GA
2024-03-31,675,GA
2024-03-31,570,GA
2024-04-01,892,GA
2024-04-01,808,GA
2024-04-01,279,GA
2024-04-02,947,GA
2024-04-02,123,GA
2024-04-02,402,GA
2024-04-03,714,GA
2024-04-03,889,GA
2024-04-03,663,GA
2024-04-04,029,GA
2024-04-04,040,GA
2024-04-04,158,GA
2024-04-05,848,GA
2024-04-05,275,GA
2024-04-05,139,GA
2024-04-06,686,GA
2024-04-06,177,GA
2024-04-06,135,GA
2024-04-07,804,GA
2024-04-07,932,GA
2024-04-07,235,GA
2024-04-08,641,GA
2024-04-08,954,GA
2024-04-08,467,GA
2024-04-09,211,GA
2024-04-09,448,GA
2024-04-09,837,GA
2024-04-10,182,GA
2024-04-10,594,GA
2024-04-10,180,GA
2024-04-11,287,GA
2024-04-11,231,GA
2024-04-11,620,GA
2024-04-12,910,GA
2024-04-12,121,GA
2024-04-12,472,GA
2024-04-13,383,GA
2024-04-13,025,GA
2024-04-13,153,GA
2024-04-14,033,GA
2024-04-14,404,GA
2024-04-14,485,GA
2024-04-15,465,GA
2024-04-15,238,GA
2024-04-15,144,GA
2024-04-16,910,GA
2024-04-16,924,GA
2024-04-16,859,GA
2024-04-17,949,GA
2024-04-17,217,GA
2024-04-17,018,GA
2024-04-18,606,GA
2024-04-18,847,GA
2024-04-18,439,GA
2024-04-19,789,GA
2024-04-19,160,GA
2024-04-19,619,GA
2024-04-20,375,GA
2024-04-20,922,GA
2024-04-20,002,GA
2024-04-21,797,GA
2024-04-21,320,GA
2024-04-21,085,GA
2024-04-22,414,GA
2024-04-22,368,GA
2024-04-22,990,GA
2024-04-23,223,GA
2024-04-23,995,GA
2024-04-23,537,GA
2024-04-24,839,GA
2024-04-24,526,GA
2024-04-24,097,GA
2024-04-25,534,GA
2024-04-25,746,GA
2024-04-25,291,GA
2024-04-26,797,GA
2024-04-26,811,GA
2024-04-26,360,GA
2024-04-27,673,GA
2024-04-27,545,GA
2024-04-27,061,GA
2024-04-28,745,GA
2024-04-28,731,GA
2024-04-28,143,GA
2024-04-29,836,GA
2024-04-29,986,GA
2024-04-29,133,GA
2024-04-30,340,GA
2024-04-30,417,GA
2024-04-30,195,GA
2024-05-01,467,GA
2024-05-01,979,GA
2024-05-01,933,GA
2024-05-02,057,GA
2024-05-02,913,GA
2024-05-02,959,GA
2024-05-03,979,GA
2024-05-03,216,GA
2024-05-03,424,GA
2024-05-04,549,GA
2024-05-04,748,GA
2024-05-04,812,GA
2024-05-05,252,GA
2024-05-05,258,GA
2024-05-05,296,GA
2024-05-06,758,GA
2024-05-06,618,GA
2024-05-06,820,GA
2024-05-07,191,GA
2024-05-07,795,GA
2024-05-07,859,GA
2024-05-08,294,GA
2024-05-08,419,GA
2024-05-08,751,GA
2024-05-09,151,GA
2024-05-09,282,GA
2024-05-09,115,GA
2024-05-10,742,GA
2024-05-10,933,GA
2024-05-10,866,GA
2024-05-11,379,GA
2024-05-11,248,GA
2024-05-11,901,GA
2024-05-12,242,GA
2024-05-12,128,GA
2024-05-12,300,GA
2024-05-13,507,GA
2024-05-13,934,GA
2024-05-13,486,GA
2024-05-14,461,GA
2024-05-14,985,GA
2024-05-14,634,GA
2024-05-15,936,GA
2024-05-15,573,GA
2024-05-15,994,GA
2024-05-16,914,GA
2024-05-16,528,GA
2024-05-16,171,GA
2024-05-17,980,GA
2024-05-17,841,GA
2024-05-17,557,GA
2024-05-18,214,GA
2024-05-18,023,GA
2024-05-18,812,GA
2024-05-19,986,GA
2024-05-19,046,GA
2024-05-19,152,GA
2024-05-20,640,GA
2024-05-20,091,GA
2024-05-20,413,GA
2024-05-21,893,GA
2024-05-21,473,GA
2024-05-21,638,GA
2024-05-22,557,GA
2024-05-22,730,GA
2024-05-22,399,GA
2024-05-23,261,GA
2024-05-23,739,GA
2024-05-23,757,GA
2024-05-24,135,GA
2024-05-24,592,GA
2024-05-24,777,GA
2024-05-25,864,GA
2024-05-25,643,GA
2024-05-25,125,GA
2024-05-26,296,GA
2024-05-26,236,GA
2024-05-26,697,GA
2024-05-27,271,GA
2024-05-27,833,GA
2024-05-27,920,GA
2024-05-28,709,GA
2024-05-28,995,GA
2024-05-28,548,GA
2024-05-29,707,GA
2024-05-29,479,GA
2024-05-29,411,GA
2024-05-30,069,GA
2024-05-30,816,GA
2024-05-30,890,GA
2024-05-31,765,GA
2024-05-31,242,GA
2024-05-31,758,GA
2024-06-01,976,GA
2024-06-01,161,GA
2024-06-01,327,GA
2024-06-02,146,GA
2024-06-02,522,GA
2024-06-02,996,GA
2024-06-03,305,GA
2024-06-03,053,GA
2024-06-03,536,GA
2024-06-04,575,GA
2024-06-04,434,GA
2024-06-04,883,GA
2024-06-05,696,GA
2024-06-05,469,GA
2024-06-05,201,GA
2024-06-06,037,GA
2024-06-06,089,GA
2024-06-06,375,GA
2024-06-07,977,GA
2024-06-07,963,GA
2024-06-07,319,GA
2024-06-08,310,GA
2024-06-08,212,GA
2024-06-08,682,GA
2024-06-09,592,GA
2024-06-09,551,GA
2024-06-09,803,GA
2024-06-10,985,GA
2024-06-10,818,GA
2024-06-10,971,GA
2024-06-11,988,GA
2024-06-11,654,GA
2024-06-11,041,GA
2024-06-12,421,GA
2024-06-12,361,GA
2024-06-12,365,GA
2024-06-13,947,GA
2024-06-13,755,GA
2024-06-13,306,GA
2024-06-14,118,GA
2024-06-14,729,GA
2024-06-14,240,GA
2024-06-15,639,GA
2024-06-15,174,GA
2024-06-15,208,GA
2024-06-16,775,GA
2024-06-16,427,GA
2024-06-16,738,GA
2024-06-17,748,GA
2024-06-17,224,GA
2024-06-17,799,GA
2024-06-18,694,GA
2024-06-18,001,GA
2024-06-18,508,GA
2024-06-19,028,GA
2024-06-19,350,GA
2024-06-19,653,GA
2024-06-20,201,GA
2024-06-20,911,GA
2024-06-20,455,GA
2024-06-21,743,GA
2024-06-21,744,GA
2024-06-21,411,GA
2024-06-22,740,GA
2024-06-22,456,GA
2024-06-22,638,GA
2024-06-23,137,GA
2024-06-23,660,GA
2024-06-23,268,GA
2024-06-24,987,GA
2024-06-24,305,GA
2024-06-24,589,GA
2024-06-25,003,GA
2024-06-25,471,GA
2024-06-25,688,GA
2024-06-26,260,GA
2024-06-26,789,GA
2024-06-26,816,GA
2024-06-27,509,GA
