id,draw_date,draw_time,numbers,sum_digits,root_sum,created_at
19035,2020-02-24,midday,807,15,6,2025-07-01 17:09:41
19036,2020-02-24,evening,037,10,1,2025-07-01 17:09:41
19033,2020-02-23,midday,205,7,7,2025-07-01 17:09:41
19034,2020-02-23,evening,627,15,6,2025-07-01 17:09:41
19031,2020-02-22,midday,299,20,2,2025-07-01 17:09:41
19032,2020-02-22,evening,337,13,4,2025-07-01 17:09:41
19029,2020-02-21,midday,180,9,9,2025-07-01 17:09:41
19030,2020-02-21,evening,218,11,2,2025-07-01 17:09:41
19028,2020-02-20,midday,064,10,1,2025-07-01 17:09:41
19027,2020-02-20,evening,025,7,7,2025-07-01 17:09:41
19025,2020-02-19,midday,516,12,3,2025-07-01 17:09:41
19026,2020-02-19,evening,642,12,3,2025-07-01 17:09:41
19023,2020-02-18,midday,069,15,6,2025-07-01 17:09:41
19024,2020-02-18,evening,132,6,6,2025-07-01 17:09:41
19021,2020-02-17,midday,574,16,7,2025-07-01 17:09:41
19022,2020-02-17,evening,562,13,4,2025-07-01 17:09:41
19019,2020-02-16,midday,468,18,9,2025-07-01 17:09:41
19020,2020-02-16,evening,514,10,1,2025-07-01 17:09:41
19017,2020-02-15,midday,838,19,1,2025-07-01 17:09:41
19018,2020-02-15,evening,660,12,3,2025-07-01 17:09:41
19016,2020-02-14,midday,899,26,8,2025-07-01 17:09:41
19015,2020-02-14,evening,045,9,9,2025-07-01 17:09:41
19014,2020-02-13,midday,446,14,5,2025-07-01 17:09:41
19013,2020-02-13,evening,018,9,9,2025-07-01 17:09:41
19012,2020-02-12,midday,303,6,6,2025-07-01 17:09:41
19011,2020-02-12,evening,291,12,3,2025-07-01 17:09:41
19009,2020-02-11,midday,755,17,8,2025-07-01 17:09:41
19010,2020-02-11,evening,041,5,5,2025-07-01 17:09:41
19007,2020-02-10,midday,951,15,6,2025-07-01 17:09:41
19008,2020-02-10,evening,630,9,9,2025-07-01 17:09:41
19005,2020-02-09,midday,832,13,4,2025-07-01 17:09:41
19006,2020-02-09,evening,477,18,9,2025-07-01 17:09:41
19003,2020-02-08,midday,723,12,3,2025-07-01 17:09:41
19004,2020-02-08,evening,156,12,3,2025-07-01 17:09:41
19002,2020-02-07,midday,428,14,5,2025-07-01 17:09:41
19001,2020-02-07,evening,050,5,5,2025-07-01 17:09:41
18999,2020-02-06,midday,608,14,5,2025-07-01 17:09:41
19000,2020-02-06,evening,214,7,7,2025-07-01 17:09:41
18997,2020-02-05,midday,103,4,4,2025-07-01 17:09:41
18998,2020-02-05,evening,086,14,5,2025-07-01 17:09:41
18995,2020-02-04,midday,532,10,1,2025-07-01 17:09:41
18996,2020-02-04,evening,177,15,6,2025-07-01 17:09:41
18994,2020-02-03,midday,711,9,9,2025-07-01 17:09:41
18993,2020-02-03,evening,842,14,5,2025-07-01 17:09:41
18991,2020-02-02,midday,493,16,7,2025-07-01 17:09:41
18992,2020-02-02,evening,455,14,5,2025-07-01 17:09:41
18990,2020-02-01,midday,343,10,1,2025-07-01 17:09:41
18989,2020-02-01,evening,441,9,9,2025-07-01 17:09:41
18987,2020-01-31,midday,226,10,1,2025-07-01 17:09:41
18988,2020-01-31,evening,379,19,1,2025-07-01 17:09:41
18985,2020-01-30,midday,755,17,8,2025-07-01 17:09:41
18986,2020-01-30,evening,816,15,6,2025-07-01 17:09:41
18983,2020-01-29,midday,503,8,8,2025-07-01 17:09:41
18984,2020-01-29,evening,269,17,8,2025-07-01 17:09:41
18981,2020-01-28,midday,094,13,4,2025-07-01 17:09:41
18982,2020-01-28,evening,764,17,8,2025-07-01 17:09:41
18980,2020-01-27,midday,247,13,4,2025-07-01 17:09:41
18979,2020-01-27,evening,240,6,6,2025-07-01 17:09:41
18977,2020-01-26,midday,531,9,9,2025-07-01 17:09:41
18978,2020-01-26,evening,430,7,7,2025-07-01 17:09:41
18975,2020-01-25,midday,762,15,6,2025-07-01 17:09:41
18976,2020-01-25,evening,459,18,9,2025-07-01 17:09:41
18973,2020-01-24,midday,742,13,4,2025-07-01 17:09:41
18974,2020-01-24,evening,673,16,7,2025-07-01 17:09:41
18972,2020-01-23,midday,184,13,4,2025-07-01 17:09:41
18971,2020-01-23,evening,591,15,6,2025-07-01 17:09:41
18969,2020-01-22,midday,635,14,5,2025-07-01 17:09:41
18970,2020-01-22,evening,899,26,8,2025-07-01 17:09:41
18968,2020-01-21,midday,772,16,7,2025-07-01 17:09:41
18967,2020-01-21,evening,663,15,6,2025-07-01 17:09:41
18965,2020-01-20,midday,929,20,2,2025-07-01 17:09:41
18966,2020-01-20,evening,991,19,1,2025-07-01 17:09:41
18963,2020-01-19,midday,513,9,9,2025-07-01 17:09:41
18964,2020-01-19,evening,901,10,1,2025-07-01 17:09:41
18961,2020-01-18,midday,846,18,9,2025-07-01 17:09:41
18962,2020-01-18,evening,714,12,3,2025-07-01 17:09:41
18960,2020-01-17,midday,760,13,4,2025-07-01 17:09:41
18959,2020-01-17,evening,316,10,1,2025-07-01 17:09:41
18958,2020-01-16,midday,355,13,4,2025-07-01 17:09:41
18957,2020-01-16,evening,410,5,5,2025-07-01 17:09:41
18955,2020-01-15,midday,162,9,9,2025-07-01 17:09:41
18956,2020-01-15,evening,491,14,5,2025-07-01 17:09:41
18953,2020-01-14,midday,623,11,2,2025-07-01 17:09:41
18954,2020-01-14,evening,493,16,7,2025-07-01 17:09:41
18951,2020-01-13,midday,874,19,1,2025-07-01 17:09:41
18952,2020-01-13,evening,850,13,4,2025-07-01 17:09:41
18950,2020-01-12,midday,398,20,2,2025-07-01 17:09:41
18949,2020-01-12,evening,731,11,2,2025-07-01 17:09:41
18947,2020-01-11,midday,973,19,1,2025-07-01 17:09:41
18948,2020-01-11,evening,380,11,2,2025-07-01 17:09:41
18945,2020-01-10,midday,505,10,1,2025-07-01 17:09:41
18946,2020-01-10,evening,022,4,4,2025-07-01 17:09:41
18943,2020-01-09,midday,264,12,3,2025-07-01 17:09:41
18944,2020-01-09,evening,800,8,8,2025-07-01 17:09:41
18941,2020-01-08,midday,936,18,9,2025-07-01 17:09:41
18942,2020-01-08,evening,491,14,5,2025-07-01 17:09:41
18940,2020-01-07,midday,367,16,7,2025-07-01 17:09:41
18939,2020-01-07,evening,113,5,5,2025-07-01 17:09:41
18937,2020-01-06,midday,203,5,5,2025-07-01 17:09:41
18938,2020-01-06,evening,294,15,6,2025-07-01 17:09:41
18935,2020-01-05,midday,492,15,6,2025-07-01 17:09:41
18936,2020-01-05,evening,826,16,7,2025-07-01 17:09:41
18933,2020-01-04,midday,986,23,5,2025-07-01 17:09:41
18934,2020-01-04,evening,333,9,9,2025-07-01 17:09:41
18931,2020-01-03,midday,523,10,1,2025-07-01 17:09:41
18932,2020-01-03,evening,403,7,7,2025-07-01 17:09:41
18929,2020-01-02,midday,369,18,9,2025-07-01 17:09:41
18930,2020-01-02,evening,861,15,6,2025-07-01 17:09:41
18928,2020-01-01,midday,680,14,5,2025-07-01 17:09:41
18927,2020-01-01,evening,893,20,2,2025-07-01 17:09:41
18925,2019-12-31,midday,155,11,2,2025-07-01 17:09:41
18926,2019-12-31,evening,501,6,6,2025-07-01 17:09:41
18923,2019-12-30,midday,389,20,2,2025-07-01 17:09:41
18924,2019-12-30,evening,493,16,7,2025-07-01 17:09:41
18921,2019-12-29,midday,847,19,1,2025-07-01 17:09:41
18922,2019-12-29,evening,139,13,4,2025-07-01 17:09:41
18919,2019-12-28,midday,182,11,2,2025-07-01 17:09:41
18920,2019-12-28,evening,084,12,3,2025-07-01 17:09:41
18917,2019-12-27,midday,999,27,9,2025-07-01 17:09:41
18918,2019-12-27,evening,852,15,6,2025-07-01 17:09:41
18915,2019-12-26,midday,449,17,8,2025-07-01 17:09:41
18916,2019-12-26,evening,668,20,2,2025-07-01 17:09:41
18914,2019-12-24,midday,903,12,3,2025-07-01 17:09:41
18913,2019-12-24,evening,271,10,1,2025-07-01 17:09:41
18911,2019-12-23,midday,338,14,5,2025-07-01 17:09:41
18912,2019-12-23,evening,549,18,9,2025-07-01 17:09:41
18909,2019-12-22,midday,550,10,1,2025-07-01 17:09:41
18910,2019-12-22,evening,904,13,4,2025-07-01 17:09:41
18907,2019-12-21,midday,942,15,6,2025-07-01 17:09:41
18908,2019-12-21,evening,005,5,5,2025-07-01 17:09:41
18905,2019-12-20,midday,759,21,3,2025-07-01 17:09:41
18906,2019-12-20,evening,112,4,4,2025-07-01 17:09:41
18903,2019-12-19,midday,770,14,5,2025-07-01 17:09:41
18904,2019-12-19,evening,672,15,6,2025-07-01 17:09:41
18901,2019-12-18,midday,847,19,1,2025-07-01 17:09:41
18902,2019-12-18,evening,859,22,4,2025-07-01 17:09:41
18900,2019-12-17,midday,233,8,8,2025-07-01 17:09:41
18899,2019-12-17,evening,351,9,9,2025-07-01 17:09:41
18898,2019-12-16,midday,301,4,4,2025-07-01 17:09:41
18897,2019-12-16,evening,055,10,1,2025-07-01 17:09:41
18896,2019-12-15,midday,612,9,9,2025-07-01 17:09:41
18895,2019-12-15,evening,026,8,8,2025-07-01 17:09:41
18894,2019-12-14,midday,243,9,9,2025-07-01 17:09:41
18893,2019-12-14,evening,001,1,1,2025-07-01 17:09:41
18891,2019-12-13,midday,471,12,3,2025-07-01 17:09:41
18892,2019-12-13,evening,446,14,5,2025-07-01 17:09:41
18889,2019-12-12,midday,626,14,5,2025-07-01 17:09:41
18890,2019-12-12,evening,994,22,4,2025-07-01 17:09:41
18887,2019-12-11,midday,239,14,5,2025-07-01 17:09:41
18888,2019-12-11,evening,691,16,7,2025-07-01 17:09:41
18885,2019-12-10,midday,912,12,3,2025-07-01 17:09:41
18886,2019-12-10,evening,086,14,5,2025-07-01 17:09:41
18884,2019-12-09,midday,108,9,9,2025-07-01 17:09:41
18883,2019-12-09,evening,725,14,5,2025-07-01 17:09:41
18881,2019-12-08,midday,451,10,1,2025-07-01 17:09:41
18882,2019-12-08,evening,952,16,7,2025-07-01 17:09:41
18879,2019-12-07,midday,201,3,3,2025-07-01 17:09:41
18880,2019-12-07,evening,424,10,1,2025-07-01 17:09:41
18877,2019-12-06,midday,934,16,7,2025-07-01 17:09:41
18878,2019-12-06,evening,436,13,4,2025-07-01 17:09:41
18875,2019-12-05,midday,203,5,5,2025-07-01 17:09:41
18876,2019-12-05,evening,305,8,8,2025-07-01 17:09:41
18873,2019-12-04,midday,266,14,5,2025-07-01 17:09:41
18874,2019-12-04,evening,882,18,9,2025-07-01 17:09:41
18871,2019-12-03,midday,193,13,4,2025-07-01 17:09:41
18872,2019-12-03,evening,231,6,6,2025-07-01 17:09:41
18869,2019-12-02,midday,435,12,3,2025-07-01 17:09:41
18870,2019-12-02,evening,172,10,1,2025-07-01 17:09:41
18867,2019-12-01,midday,735,15,6,2025-07-01 17:09:41
18868,2019-12-01,evening,116,8,8,2025-07-01 17:09:41
18865,2019-11-30,midday,159,15,6,2025-07-01 17:09:41
18866,2019-11-30,evening,776,20,2,2025-07-01 17:09:41
18863,2019-11-29,midday,548,17,8,2025-07-01 17:09:41
18864,2019-11-29,evening,237,12,3,2025-07-01 17:09:41
18861,2019-11-28,midday,648,18,9,2025-07-01 17:09:41
18862,2019-11-28,evening,195,15,6,2025-07-01 17:09:41
18859,2019-11-27,midday,580,13,4,2025-07-01 17:09:41
18860,2019-11-27,evening,606,12,3,2025-07-01 17:09:41
18857,2019-11-26,midday,569,20,2,2025-07-01 17:09:41
18858,2019-11-26,evening,864,18,9,2025-07-01 17:09:41
18855,2019-11-25,midday,414,9,9,2025-07-01 17:09:41
18856,2019-11-25,evening,698,23,5,2025-07-01 17:09:41
18853,2019-11-24,midday,379,19,1,2025-07-01 17:09:41
18854,2019-11-24,evening,614,11,2,2025-07-01 17:09:41
18851,2019-11-23,midday,665,17,8,2025-07-01 17:09:41
18852,2019-11-23,evening,329,14,5,2025-07-01 17:09:41
18849,2019-11-22,midday,085,13,4,2025-07-01 17:09:41
18850,2019-11-22,evening,777,21,3,2025-07-01 17:09:41
18847,2019-11-21,midday,584,17,8,2025-07-01 17:09:41
18848,2019-11-21,evening,570,12,3,2025-07-01 17:09:41
18845,2019-11-20,midday,342,9,9,2025-07-01 17:09:41
18846,2019-11-20,evening,448,16,7,2025-07-01 17:09:41
18843,2019-11-19,midday,891,18,9,2025-07-01 17:09:41
18844,2019-11-19,evening,924,15,6,2025-07-01 17:09:41
18841,2019-11-18,midday,388,19,1,2025-07-01 17:09:41
18842,2019-11-18,evening,758,20,2,2025-07-01 17:09:41
18839,2019-11-17,midday,147,12,3,2025-07-01 17:09:41
18840,2019-11-17,evening,822,12,3,2025-07-01 17:09:41
18837,2019-11-16,midday,078,15,6,2025-07-01 17:09:41
18838,2019-11-16,evening,281,11,2,2025-07-01 17:09:41
18835,2019-11-15,midday,303,6,6,2025-07-01 17:09:41
18836,2019-11-15,evening,342,9,9,2025-07-01 17:09:41
18833,2019-11-14,midday,872,17,8,2025-07-01 17:09:41
18834,2019-11-14,evening,893,20,2,2025-07-01 17:09:41
18832,2019-11-13,midday,705,12,3,2025-07-01 17:09:41
18831,2019-11-13,evening,014,5,5,2025-07-01 17:09:41
18829,2019-11-12,midday,584,17,8,2025-07-01 17:09:41
18830,2019-11-12,evening,912,12,3,2025-07-01 17:09:41
18827,2019-11-11,midday,799,25,7,2025-07-01 17:09:41
18828,2019-11-11,evening,740,11,2,2025-07-01 17:09:41
18825,2019-11-10,midday,733,13,4,2025-07-01 17:09:41
18826,2019-11-10,evening,439,16,7,2025-07-01 17:09:41
18824,2019-11-09,midday,971,17,8,2025-07-01 17:09:41
18823,2019-11-09,evening,228,12,3,2025-07-01 17:09:41
18821,2019-11-08,midday,203,5,5,2025-07-01 17:09:41
18822,2019-11-08,evening,361,10,1,2025-07-01 17:09:41
18820,2019-11-07,midday,656,17,8,2025-07-01 17:09:41
18819,2019-11-07,evening,099,18,9,2025-07-01 17:09:41
18817,2019-11-06,midday,695,20,2,2025-07-01 17:09:41
18818,2019-11-06,evening,758,20,2,2025-07-01 17:09:41
18815,2019-11-05,midday,637,16,7,2025-07-01 17:09:41
18816,2019-11-05,evening,854,17,8,2025-07-01 17:09:41
18813,2019-11-04,midday,017,8,8,2025-07-01 17:09:41
18814,2019-11-04,evening,494,17,8,2025-07-01 17:09:41
18811,2019-11-03,midday,021,3,3,2025-07-01 17:09:41
18812,2019-11-03,evening,054,9,9,2025-07-01 17:09:41
18810,2019-11-02,midday,501,6,6,2025-07-01 17:09:41
18809,2019-11-02,evening,221,5,5,2025-07-01 17:09:41
18807,2019-11-01,midday,024,6,6,2025-07-01 17:09:41
18808,2019-11-01,evening,389,20,2,2025-07-01 17:09:41
18805,2019-10-31,midday,192,12,3,2025-07-01 17:09:41
18806,2019-10-31,evening,710,8,8,2025-07-01 17:09:41
18803,2019-10-30,midday,633,12,3,2025-07-01 17:09:41
18804,2019-10-30,evening,112,4,4,2025-07-01 17:09:41
18801,2019-10-29,midday,050,5,5,2025-07-01 17:09:41
18802,2019-10-29,evening,275,14,5,2025-07-01 17:09:41
18800,2019-10-28,midday,744,15,6,2025-07-01 17:09:41
18799,2019-10-28,evening,653,14,5,2025-07-01 17:09:41
18797,2019-10-27,midday,029,11,2,2025-07-01 17:09:41
18798,2019-10-27,evening,733,13,4,2025-07-01 17:09:41
18795,2019-10-26,midday,925,16,7,2025-07-01 17:09:41
18796,2019-10-26,evening,940,13,4,2025-07-01 17:09:41
18793,2019-10-25,midday,112,4,4,2025-07-01 17:09:41
18794,2019-10-25,evening,550,10,1,2025-07-01 17:09:41
18791,2019-10-24,midday,873,18,9,2025-07-01 17:09:41
18792,2019-10-24,evening,386,17,8,2025-07-01 17:09:41
18789,2019-10-23,midday,499,22,4,2025-07-01 17:09:41
18790,2019-10-23,evening,440,8,8,2025-07-01 17:09:41
18787,2019-10-22,midday,601,7,7,2025-07-01 17:09:41
18788,2019-10-22,evening,286,16,7,2025-07-01 17:09:41
18785,2019-10-21,midday,157,13,4,2025-07-01 17:09:41
18786,2019-10-21,evening,721,10,1,2025-07-01 17:09:41
18784,2019-10-20,midday,800,8,8,2025-07-01 17:09:41
18783,2019-10-20,evening,947,20,2,2025-07-01 17:09:41
18782,2019-10-19,midday,635,14,5,2025-07-01 17:09:41
18781,2019-10-19,evening,750,12,3,2025-07-01 17:09:41
18779,2019-10-18,midday,664,16,7,2025-07-01 17:09:41
18780,2019-10-18,evening,618,15,6,2025-07-01 17:09:41
18777,2019-10-17,midday,771,15,6,2025-07-01 17:09:41
18778,2019-10-17,evening,240,6,6,2025-07-01 17:09:41
18775,2019-10-16,midday,113,5,5,2025-07-01 17:09:41
18776,2019-10-16,evening,098,17,8,2025-07-01 17:09:41
18773,2019-10-15,midday,766,19,1,2025-07-01 17:09:41
18774,2019-10-15,evening,282,12,3,2025-07-01 17:09:41
18772,2019-10-14,midday,920,11,2,2025-07-01 17:09:41
18771,2019-10-14,evening,314,8,8,2025-07-01 17:09:41
18769,2019-10-13,midday,730,10,1,2025-07-01 17:09:41
18770,2019-10-13,evening,574,16,7,2025-07-01 17:09:41
18767,2019-10-12,midday,665,17,8,2025-07-01 17:09:41
18768,2019-10-12,evening,427,13,4,2025-07-01 17:09:41
18765,2019-10-11,midday,423,9,9,2025-07-01 17:09:41
18766,2019-10-11,evening,018,9,9,2025-07-01 17:09:41
18763,2019-10-10,midday,486,18,9,2025-07-01 17:09:41
18764,2019-10-10,evening,088,16,7,2025-07-01 17:09:41
18761,2019-10-09,midday,441,9,9,2025-07-01 17:09:41
18762,2019-10-09,evening,544,13,4,2025-07-01 17:09:41
18760,2019-10-08,midday,372,12,3,2025-07-01 17:09:41
18759,2019-10-08,evening,973,19,1,2025-07-01 17:09:41
18757,2019-10-07,midday,816,15,6,2025-07-01 17:09:41
18758,2019-10-07,evening,602,8,8,2025-07-01 17:09:41
18756,2019-10-06,midday,994,22,4,2025-07-01 17:09:41
18755,2019-10-06,evening,689,23,5,2025-07-01 17:09:41
18753,2019-10-05,midday,768,21,3,2025-07-01 17:09:41
18754,2019-10-05,evening,077,14,5,2025-07-01 17:09:41
18751,2019-10-04,midday,716,14,5,2025-07-01 17:09:41
18752,2019-10-04,evening,021,3,3,2025-07-01 17:09:41
18749,2019-10-03,midday,304,7,7,2025-07-01 17:09:41
18750,2019-10-03,evening,697,22,4,2025-07-01 17:09:41
18748,2019-10-02,midday,345,12,3,2025-07-01 17:09:41
18747,2019-10-02,evening,151,7,7,2025-07-01 17:09:41
18745,2019-10-01,midday,732,12,3,2025-07-01 17:09:41
18746,2019-10-01,evening,916,16,7,2025-07-01 17:09:41
18743,2019-09-30,midday,910,10,1,2025-07-01 17:09:41
18744,2019-09-30,evening,454,13,4,2025-07-01 17:09:41
18741,2019-09-29,midday,840,12,3,2025-07-01 17:09:41
18742,2019-09-29,evening,849,21,3,2025-07-01 17:09:41
18739,2019-09-28,midday,185,14,5,2025-07-01 17:09:41
18740,2019-09-28,evening,272,11,2,2025-07-01 17:09:41
18737,2019-09-27,midday,762,15,6,2025-07-01 17:09:41
18738,2019-09-27,evening,946,19,1,2025-07-01 17:09:41
18735,2019-09-26,midday,597,21,3,2025-07-01 17:09:41
18736,2019-09-26,evening,335,11,2,2025-07-01 17:09:41
18733,2019-09-25,midday,155,11,2,2025-07-01 17:09:41
18734,2019-09-25,evening,329,14,5,2025-07-01 17:09:41
18732,2019-09-24,midday,629,17,8,2025-07-01 17:09:41
18731,2019-09-24,evening,155,11,2,2025-07-01 17:09:41
18729,2019-09-23,midday,853,16,7,2025-07-01 17:09:41
18730,2019-09-23,evening,061,7,7,2025-07-01 17:09:41
18727,2019-09-22,midday,349,16,7,2025-07-01 17:09:41
18728,2019-09-22,evening,907,16,7,2025-07-01 17:09:41
18725,2019-09-21,midday,058,13,4,2025-07-01 17:09:41
18726,2019-09-21,evening,524,11,2,2025-07-01 17:09:41
18723,2019-09-20,midday,257,14,5,2025-07-01 17:09:41
18724,2019-09-20,evening,527,14,5,2025-07-01 17:09:41
18721,2019-09-19,midday,213,6,6,2025-07-01 17:09:41
18722,2019-09-19,evening,517,13,4,2025-07-01 17:09:41
18720,2019-09-18,midday,002,2,2,2025-07-01 17:09:41
18719,2019-09-18,evening,594,18,9,2025-07-01 17:09:41
18717,2019-09-17,midday,091,10,1,2025-07-01 17:09:41
18718,2019-09-17,evening,069,15,6,2025-07-01 17:09:41
18715,2019-09-16,midday,425,11,2,2025-07-01 17:09:41
18716,2019-09-16,evening,416,11,2,2025-07-01 17:09:41
18713,2019-09-15,midday,187,16,7,2025-07-01 17:09:41
18714,2019-09-15,evening,106,7,7,2025-07-01 17:09:41
18711,2019-09-14,midday,134,8,8,2025-07-01 17:09:41
18712,2019-09-14,evening,580,13,4,2025-07-01 17:09:41
18709,2019-09-13,midday,613,10,1,2025-07-01 17:09:41
18710,2019-09-13,evening,258,15,6,2025-07-01 17:09:41
18708,2019-09-12,midday,731,11,2,2025-07-01 17:09:41
18707,2019-09-12,evening,871,16,7,2025-07-01 17:09:41
18705,2019-09-11,midday,534,12,3,2025-07-01 17:09:41
18706,2019-09-11,evening,712,10,1,2025-07-01 17:09:41
18703,2019-09-10,midday,828,18,9,2025-07-01 17:09:41
18704,2019-09-10,evening,043,7,7,2025-07-01 17:09:41
18701,2019-09-09,midday,396,18,9,2025-07-01 17:09:41
18702,2019-09-09,evening,038,11,2,2025-07-01 17:09:41
18699,2019-09-08,midday,207,9,9,2025-07-01 17:09:41
18700,2019-09-08,evening,528,15,6,2025-07-01 17:09:41
18697,2019-09-07,midday,888,24,6,2025-07-01 17:09:41
18698,2019-09-07,evening,748,19,1,2025-07-01 17:09:41
18696,2019-09-06,midday,316,10,1,2025-07-01 17:09:41
18695,2019-09-06,evening,080,8,8,2025-07-01 17:09:41
18693,2019-09-05,midday,363,12,3,2025-07-01 17:09:41
18694,2019-09-05,evening,446,14,5,2025-07-01 17:09:41
18691,2019-09-04,midday,569,20,2,2025-07-01 17:09:41
18692,2019-09-04,evening,879,24,6,2025-07-01 17:09:41
18689,2019-09-03,midday,028,10,1,2025-07-01 17:09:41
18690,2019-09-03,evening,005,5,5,2025-07-01 17:09:41
18687,2019-09-02,midday,489,21,3,2025-07-01 17:09:41
18688,2019-09-02,evening,920,11,2,2025-07-01 17:09:41
18685,2019-09-01,midday,626,14,5,2025-07-01 17:09:41
18686,2019-09-01,evening,808,16,7,2025-07-01 17:09:41
18684,2019-08-31,midday,539,17,8,2025-07-01 17:09:41
18683,2019-08-31,evening,558,18,9,2025-07-01 17:09:41
18681,2019-08-30,midday,955,19,1,2025-07-01 17:09:41
18682,2019-08-30,evening,230,5,5,2025-07-01 17:09:41
18679,2019-08-29,midday,769,22,4,2025-07-01 17:09:41
18680,2019-08-29,evening,405,9,9,2025-07-01 17:09:41
18677,2019-08-28,midday,874,19,1,2025-07-01 17:09:41
18678,2019-08-28,evening,480,12,3,2025-07-01 17:09:41
18675,2019-08-27,midday,284,14,5,2025-07-01 17:09:41
18676,2019-08-27,evening,793,19,1,2025-07-01 17:09:41
18673,2019-08-26,midday,177,15,6,2025-07-01 17:09:41
18674,2019-08-26,evening,654,15,6,2025-07-01 17:09:41
18671,2019-08-25,midday,262,10,1,2025-07-01 17:09:41
18672,2019-08-25,evening,066,12,3,2025-07-01 17:09:41
18670,2019-08-24,midday,753,15,6,2025-07-01 17:09:41
18669,2019-08-24,evening,869,23,5,2025-07-01 17:09:41
18668,2019-08-23,midday,960,15,6,2025-07-01 17:09:41
18667,2019-08-23,evening,061,7,7,2025-07-01 17:09:41
18665,2019-08-22,midday,295,16,7,2025-07-01 17:09:41
18666,2019-08-22,evening,226,10,1,2025-07-01 17:09:41
18663,2019-08-21,midday,269,17,8,2025-07-01 17:09:41
18664,2019-08-21,evening,214,7,7,2025-07-01 17:09:41
18661,2019-08-20,midday,556,16,7,2025-07-01 17:09:41
18662,2019-08-20,evening,373,13,4,2025-07-01 17:09:41
18659,2019-08-19,midday,862,16,7,2025-07-01 17:09:41
18660,2019-08-19,evening,338,14,5,2025-07-01 17:09:41
18657,2019-08-18,midday,649,19,1,2025-07-01 17:09:41
18658,2019-08-18,evening,559,19,1,2025-07-01 17:09:41
18656,2019-08-17,midday,828,18,9,2025-07-01 17:09:41
18655,2019-08-17,evening,632,11,2,2025-07-01 17:09:41
18653,2019-08-16,midday,804,12,3,2025-07-01 17:09:41
18654,2019-08-16,evening,864,18,9,2025-07-01 17:09:41
18651,2019-08-15,midday,817,16,7,2025-07-01 17:09:41
18652,2019-08-15,evening,246,12,3,2025-07-01 17:09:41
18649,2019-08-14,midday,441,9,9,2025-07-01 17:09:41
18650,2019-08-14,evening,625,13,4,2025-07-01 17:09:41
18647,2019-08-13,midday,233,8,8,2025-07-01 17:09:41
18648,2019-08-13,evening,283,13,4,2025-07-01 17:09:41
18645,2019-08-12,midday,812,11,2,2025-07-01 17:09:41
18646,2019-08-12,evening,036,9,9,2025-07-01 17:09:41
18644,2019-08-11,midday,624,12,3,2025-07-01 17:09:41
18643,2019-08-11,evening,481,13,4,2025-07-01 17:09:41
18641,2019-08-10,midday,315,9,9,2025-07-01 17:09:41
18642,2019-08-10,evening,472,13,4,2025-07-01 17:09:41
18639,2019-08-09,midday,786,21,3,2025-07-01 17:09:41
18640,2019-08-09,evening,897,24,6,2025-07-01 17:09:41
18637,2019-08-08,midday,876,21,3,2025-07-01 17:09:41
18638,2019-08-08,evening,135,9,9,2025-07-01 17:09:41
18635,2019-08-07,midday,964,19,1,2025-07-01 17:09:41
18636,2019-08-07,evening,993,21,3,2025-07-01 17:09:41
18633,2019-08-06,midday,596,20,2,2025-07-01 17:09:41
18634,2019-08-06,evening,716,14,5,2025-07-01 17:09:41
18631,2019-08-05,midday,254,11,2,2025-07-01 17:09:41
18632,2019-08-05,evening,081,9,9,2025-07-01 17:09:41
18630,2019-08-04,midday,259,16,7,2025-07-01 17:09:41
18629,2019-08-04,evening,897,24,6,2025-07-01 17:09:41
18627,2019-08-03,midday,288,18,9,2025-07-01 17:09:41
